Count Start Date,Road Name,Carriageway Start Name,Carriageway End Name,5 Day ADT,7 Day ADT,Saturday Volume,Sunday Volume,AM Peak Volume,AM Peak Hour,Mid Peak Volume,Mid Peak Hour,PM Peak Volume,PM Peak Hour,Car,LCV,MCV,HCV-I,HCV-II,HCV Total,latitude,longitude
2018-07-25,MUNROE RD,CHARLENNE CL,WESTGLEN PL,9077.0,8411.0,7268.0,6225.0,983,,608,,963,,0.95,0.0,0.03,0.01,0.0,0.04,-36.87156563579228,174.60814457670756
2018-07-25,FRIESIAN DR,NICOLA PL,WAYNE DR,4270.0,4169.0,4614.0,3222.0,329,,375,,369,,0.96,0.0,0.03,0.0,0.0,0.04,-36.97477976564287,174.81090616689949
2018-07-25,MONTGOMERIE RD (EAST),WESTNEY RD,END,600.0,482.0,179.0,196.0,100,,66,,86,,0.86,0.0,0.05,0.03,0.02,0.11,-36.983095317519044,174.78736385586538
2018-07-25,BADER DR (WESTBOUND),ASHGROVE RD,MASCOT AVE RAB,13427.0,13052.0,13997.0,10230.0,1296,,1173,1400.0,1245,,0.96,0.0,0.04,0.0,0.0,0.04,-36.96903707464193,174.804479674154
2018-07-25,BADER DR (EASTBOUND),COMET CRES,MOTORWAY OVERBRIDGE (1ST ABUTMENT),19222.0,18417.0,18788.0,14019.0,1703,,1478,1400.0,1928,,0.94,0.01,0.04,0.01,0.0,0.05,-36.965710387096586,174.7956174042896
2018-07-25,BADER DR (EASTBOUND),ASHGROVE RD,MOTORWAY OVERBRIDGE (1ST ABUTMENT),25555.0,24732.0,26003.0,19349.0,2023,,2073,1400.0,2250,,0.95,0.01,0.04,0.0,0.0,0.04,-36.96803666950107,174.80625328808642
2018-07-25,ASHGROVE RD,BADER DR,ILFORD CRES,3282.0,3192.0,3306.0,2625.0,267,,251,1400.0,309,,0.98,0.0,0.02,0.0,0.0,0.02,-36.96950009018384,174.80544540657297
2018-07-25,MASSEY RD,PLUMLEY CRES,THOMAS RD,20672.0,18859.0,15862.0,12793.0,1423,,1416,,1763,,0.93,0.01,0.05,0.01,0.0,0.06,-36.9760183619537,174.79880291799105
2018-07-25,METCALFE RD,RISERRA DR,MARTIN JUGUM LANE,14974.0,14458.0,14351.0,11986.0,1371,,1141,,1290,,0.95,0.0,0.04,0.01,0.0,0.04,-36.86635830025381,174.60795688180173
2018-07-25,THOMAS RD (MANGERE),MASSEY RD,CORNWALL RD,5333.0,5263.0,5663.0,4512.0,455,,437,,497,,0.94,0.0,0.03,0.02,0.0,0.05,-36.97549681624867,174.79753245008442
2018-07-25,MCLEOD RD (TE ATATU),SHEEHAN RD,BORDEAUX PDE,4341.0,4198.0,4245.0,3438.0,382,,405,,415,,0.97,0.0,0.01,0.0,0.0,0.02,-36.87633482512941,174.64494374748503
2018-07-25,MCLEOD RD (TE ATATU),FINLOW DR,WIDTH CHANGE,3187.0,3032.0,3131.0,2156.0,305,,331,,363,,0.93,0.0,0.03,0.02,0.0,0.05,-36.87602606640701,174.65290295116552
2018-07-25,MCLAUGHLINS RD,VOGLER DR,HARBOUR RIDGE DR RAB,3338.0,2566.0,971.0,301.0,283,,296,,366,,0.68,0.01,0.13,0.08,0.08,0.3,-37.00827203386179,174.84604580830407
2018-07-25,LUANDA DR,URLICH DR (SOUTH),URLICH DR (NORTH),1220.0,1145.0,1055.0,857.0,129,,112,945.0,139,,0.92,0.01,0.04,0.03,0.0,0.06,-36.862106907422536,174.5983777671324
2018-07-25,METCALFE RD,JILLIAN DR,WIDTH CHANGE (END K&C LHS),5492.0,5329.0,5300.0,4545.0,478,,419,,516,,0.94,0.0,0.03,0.02,0.0,0.05,-36.87078869292804,174.6036071204891
2018-07-25,LARNOCH RD,SWANSON RD,MAWNEY RD,7752.0,7197.0,6569.0,5047.0,827,,542,945.0,646,,0.95,0.0,0.02,0.02,0.0,0.04,-36.86326791839278,174.61517237567477
2018-07-25,LAKE PANORAMA DR,TOLEDO AVE,SAPPERTON DR,3768.0,3396.0,2673.0,2256.0,721,,341,945.0,760,,0.94,0.0,0.03,0.02,0.0,0.05,-36.886565591963155,174.60738197347527
2018-07-25,WESTNEY RD,KIRKBRIDE RD,KOHINOOR AVE,12006.0,10386.0,6680.0,5989.0,1202,,858,1115.0,765,,0.94,0.01,0.04,0.01,0.0,0.05,-36.976842110002934,174.79201448915614
2018-07-25,HENDERSON VALLEY RD,GREAT NORTH RD (LHS),WIDTH CHANGE (SUMP RHS),21091.0,19199.0,16190.0,12750.0,1686,,1831,945.0,1739,,0.92,0.0,0.05,0.01,0.01,0.07,-36.87860069749314,174.63030554620008
2018-07-25,RICHARD PEARSE DR,MONTGOMERIE RD RAB,AIRPARK DR (NORTH),10612.0,8523.0,3547.0,3055.0,883,,836,,791,,0.75,0.01,0.15,0.05,0.01,0.22,-36.98286567621704,174.78105568215466
2018-07-25,HENDERSON VALLEY RD,GARELJA RD,CORBAN AVE,15760.0,14566.0,12888.0,10278.0,1403,,1524,945.0,1424,,0.94,0.01,0.03,0.01,0.0,0.05,-36.890784663819026,174.6238990019808
2018-07-25,HENDERSON VALLEY RD,FOREST HILL RD RAB,MISTY VALLEY DR,4838.0,4608.0,4317.0,3754.0,438,,398,945.0,522,,0.94,0.01,0.03,0.01,0.0,0.04,-36.895385645373196,174.6169937461375
2018-07-25,MCKINSTRY AVE,PIKE PL,MCNAUGHTON AVE,4341.0,4245.0,4400.0,3609.0,445,,342,,517,,0.95,0.0,0.04,0.0,0.0,0.04,-36.96148614775473,174.80907490894737
2018-07-26,TENNESSEE AVE,MASSEY RD,DRIVER RD (RHS),5001.0,4777.0,4753.0,3683.0,429,,364,,501,,0.97,0.0,0.03,0.0,0.0,0.03,-36.96186204475854,174.82924486272435
2018-07-26,QUEENSTOWN RD,HENDRY AVE RAB,FREDERICK ST RAB,6288.0,5771.0,4973.0,3987.0,651,,469,,989,,0.97,0.0,0.01,0.01,0.0,0.02,-36.92306054196844,174.7667082626179
2018-07-26,TIDAL RD,COLIN ST,WAOKAURI PL,9694.0,8541.0,6553.0,4765.0,1027,,623,,1014,,0.92,0.01,0.06,0.01,0.0,0.07,-36.97715032429545,174.81915197322047
2018-07-26,WAKEFIELD RD,ROBERTSON RD,BURBRIDGE RD,4693.0,4538.0,4695.0,3608.0,461,,351,1115.0,467,,0.95,0.0,0.04,0.01,0.0,0.05,-36.955576225326986,174.8053411834805
2018-07-26,VINE ST (MANGERE),MASSEY RD,DRIVER RD,5797.0,5611.0,5735.0,4558.0,462,,392,1115.0,517,,0.95,0.0,0.04,0.01,0.0,0.04,-36.9599835011206,174.8300759673282
2018-07-26,TENNESSEE AVE,FARMER ST,WICKMAN WAY,7289.0,6950.0,6899.0,5304.0,648,,539,,770,,0.97,0.0,0.02,0.0,0.0,0.03,-36.95954958126129,174.8219564835275
2018-07-26,APOLLO DR,CONSTELLATION DR,ANTARES PL R-A,21047.0,18372.0,13221.0,10148.0,2033,,1549,,1803,,0.95,0.0,0.03,0.01,0.0,0.04,-36.74544115374282,174.73486155967555
2018-07-26,YATES RD,ROYTON AVE,FERGUSON ST,4459.0,4297.0,4331.0,3453.0,472,,373,1115.0,513,,0.97,0.0,0.02,0.0,0.0,0.03,-36.96273698353239,174.819819767347
2018-07-26,ALBANY HIGHWAY (ALBANY),RURAL-URBAN (70KM SIGN),STATE HIGHWAY 17,20303.0,18621.0,15983.0,12850.0,2079,,1492,,1949,,0.93,0.01,0.02,0.02,0.01,0.05,-36.7325908123268,174.6933508545711
2018-07-26,TIDAL RD,GEE PL,PORTAGE RD (VALVE LHS),8094.0,7219.0,5761.0,4298.0,953,,487,,979,,0.96,0.01,0.03,0.0,0.0,0.04,-36.980282238778265,174.8253268832266
2018-07-26,ROBERTSON RD (MANGERE),WALMSLEY RD,TILBERG ST,11807.0,11323.0,11456.0,8770.0,981,,908,,1096,,0.95,0.01,0.04,0.0,0.0,0.04,-36.953326408507316,174.80273872735845
2018-07-26,ROBERTSON RD (MANGERE),BARI LANE,DOLBEL PL,9628.0,9276.0,9539.0,7253.0,902,,761,,954,,0.95,0.01,0.04,0.0,0.0,0.04,-36.9675844048883,174.81049977255097
2018-07-26,ROBERTSON RD (MANGERE),CAMEO COURT RD,GADSBY RD,16224.0,15663.0,16027.0,12492.0,1349,,1249,,1516,,0.96,0.01,0.03,0.0,0.0,0.04,-36.95802309623203,174.80446676864554
2018-07-26,MASSEY RD,TENNESSEE AVE,FERGUSON ST,23454.0,22509.0,22783.0,17512.0,1611,,1651,,1663,,0.94,0.01,0.04,0.01,0.0,0.05,-36.963602681844264,174.82917419804048
2018-07-26,MASSEY RD,YATES RD,BUCKLAND RD,23063.0,22318.0,22533.0,18380.0,1551,,1600,,1552,,0.93,0.01,0.05,0.01,0.0,0.06,-36.96706698329968,174.8248651858713
2018-07-26,HARANIA AVE,FAVONA RD,JURY PL,5466.0,5342.0,5569.0,4493.0,412,,440,,500,,0.95,0.0,0.04,0.01,0.0,0.05,-36.95023107088575,174.8095048883515
2018-07-26,GADSBY RD,TUA PL,ENUAMANU RD,2770.0,2782.0,3103.0,2521.0,244,,252,,296,,0.98,0.0,0.02,0.0,0.0,0.02,-36.957771209983584,174.80621289220417
2018-07-26,ROBERTSON RD (MANGERE),STEVEN ST,VON STURMER ST,10233.0,9808.0,10038.0,7454.0,940,,813,,1001,,0.95,0.01,0.04,0.0,0.0,0.04,-36.97013375548259,174.81531173503012
2018-07-26,SELWYN RD (EPSOM),THE DRIVE,BUCKLEY RD,6049.0,5691.0,5304.0,4290.0,666,,441,,556,,0.92,0.0,0.01,0.03,0.0,0.04,-36.90171271523786,174.76699022883597
2018-07-26,OAKDALE RD,RICHARDSON RD,KATHRYN AVE,2628.0,2544.0,2567.0,2101.0,224,,234,1200.0,307,1830.0,0.92,0.0,0.04,0.03,0.0,0.07,-36.924036646773814,174.74886969252623
2018-07-26,GALLONY AVE,GARTON DR,KILCAR PL,895.0,818.0,672.0,576.0,169,,66,945.0,138,,0.89,0.0,0.01,0.02,0.0,0.04,-36.84127452221839,174.60386524051793
2018-07-26,ROBERTSON RD (MANGERE),CALTHORP CL,MCKINSTRY AVE,17271.0,16737.0,17292.0,13513.0,1424,,1345,,1617,,0.95,0.01,0.04,0.0,0.0,0.05,-36.96041306192502,174.80555648826126
2018-07-27,EAST COAST RD (SILVERDALE-REDVALE),LANE CHANGE (3 TO 2),OKURA RD,11435.0,10331.0,8288.0,6858.0,1234,,803,,1371,,0.88,0.01,0.05,0.04,0.01,0.1,-36.697401377189124,174.71662182862067
2018-07-27,EAST COAST RD (SILVERDALE-REDVALE),LANE CHANGE (3 TO 2),BAWDEN RD,9393.0,8468.0,6657.0,5658.0,1019,,670,,1176,,0.87,0.01,0.05,0.05,0.01,0.12,-36.67335340997731,174.6894778305869
2018-07-27,EAST COAST RD (SILVERDALE-REDVALE),LANE CHANGE (3 TO 4),LANE CHANGE (4 TO 2),10454.0,9648.0,8326.0,6943.0,1017,,834,,1229,,0.9,0.01,0.05,0.02,0.0,0.08,-36.62623974417325,174.67275884219148
2018-07-27,GRAY AVE,MASSEY RD,DREIFUSS PL,11916.0,11235.0,10852.0,8214.0,935,,775,,1022,,0.95,0.0,0.04,0.0,0.0,0.04,-36.9620478099457,174.83297826360388
2018-07-27,GRAY AVE,ROSELLA RD,ORAKAU RD,11239.0,10247.0,8971.0,6562.0,1097,,693,,985,,0.96,0.0,0.03,0.0,0.0,0.03,-36.96424560525059,174.83656908267093
2018-07-27,HAIN AVE,MASSEY RD,CALVERT AVE,4848.0,4755.0,5435.0,3613.0,534,,493,,471,,0.97,0.0,0.02,0.0,0.0,0.02,-36.965474785197145,174.82759031717177
2018-07-27,SAVILL DR,MASSEY RD,ALDERMAN PL,7564.0,6656.0,5054.0,3716.0,589,,552,,775,,0.86,0.01,0.1,0.02,0.01,0.13,-36.95712998298317,174.83275927267363
2018-07-27,BUCKLAND RD,ALLEN ST,MASSEY RD,11727.0,11538.0,12216.0,9915.0,950,,875,1400.0,1056,,0.95,0.01,0.03,0.0,0.0,0.04,-36.969113403171285,174.82425131368487
2018-07-27,RAGLAN ST,BUCKLAND RD,KAIRANGA ST,2851.0,2826.0,3015.0,2513.0,282,,225,,272,,0.97,0.0,0.02,0.0,0.0,0.02,-36.97069546109883,174.82687268800518
2018-07-27,MOIRE RD 592 to 621 m,GRANVILLE DR,RUZE VIDA DR,9325.0,8937.0,9114.0,6824.0,1004,,878,,971,,0.92,0.0,0.04,0.03,0.0,0.07,-36.82758900958172,174.62332459202048
2018-07-27,HARBOUR VIEW RD (WAITAKERE),PRINGLE RD,BEACH RD RAB,3534.0,3424.0,3509.0,2791.0,339,,288,945.0,425,,0.93,0.01,0.04,0.02,0.0,0.06,-36.84042173232083,174.65489490578148
2018-07-27,GREAT NORTH RD (WAITAKERE),WIDTH CHANGE (LIGHTPOLE RHS),EDSEL ST (RHS),26652.0,25206.0,23469.0,19713.0,2125,,2043,945.0,2303,,0.93,0.01,0.04,0.02,0.0,0.06,-36.879900427539155,174.6360778553808
2018-07-27,EAST COAST RD (SILVERDALE-REDVALE),BAWDEN RD,LANE CHANGE (2 TO 3),10064.0,9079.0,7225.0,6013.0,1100,,721,,1240,,0.88,0.01,0.04,0.05,0.01,0.1,-36.67947071889615,174.6941326997446
2018-07-27,LINCOLN RD (HENDERSON),DAYTONA RD,WIDTH CHANGE (LIGHTPOLE LHS),44785.0,43470.0,43320.0,37048.0,2999,,3247,945.0,3223,,0.89,0.02,0.03,0.04,0.01,0.08,-36.85289631874493,174.63012951142096
2018-07-27,LINCOLN RD (HENDERSON),SEL PEACOCK DR,ABEL TASMAN AVE,29324.0,27950.0,26957.0,22074.0,2117,,2286,945.0,2458,,0.89,0.02,0.03,0.04,0.01,0.08,-36.87263030640357,174.6279236046044
2018-07-27,LINCOLN RD (HENDERSON),WIDTH CHANGE (SUMP LHS),UNIVERSAL DR (LHS),32010.0,31099.0,31179.0,26464.0,2130,,2588,945.0,2518,,0.9,0.02,0.03,0.03,0.01,0.06,-36.85829943960697,174.62984047657596
2018-07-27,MAKORA RD,CHLOE PL,HELLEUR RD,8466.0,7680.0,5802.0,5630.0,685,,526,,996,,0.93,0.0,0.04,0.02,0.0,0.06,-36.8344895586732,174.61832346259413
2018-07-27,MOIRE RD,OREIL AVE,ELIZABETH DR,7933.0,7420.0,6563.0,5714.0,798,,598,,800,,0.96,0.0,0.02,0.01,0.0,0.03,-36.82272020193327,174.6254080063784
2018-07-28,SPUR RD,EAST COAST RD,DUCK CREEK RD 2,3498.0,3329.0,3218.0,2597.0,351,,301,,355,,0.93,0.01,0.05,0.0,0.0,0.05,-36.64066716537555,174.67110221696015
2018-07-28,DUCK CREEK RD (STILLWATER),SPUR RD,BRIDGE,2169.0,2055.0,1978.0,1562.0,209,,196,,228,,0.95,0.01,0.03,0.0,0.0,0.03,-36.633576771132624,174.69001800311113
2018-07-28,DUCK CREEK RD (STILLWATER),BOUNDARY CHANGE,URBAN-RURAL,1698.0,1623.0,1599.0,1276.0,172,,160,,192,,0.94,0.01,0.04,0.0,0.0,0.04,-36.637712158178495,174.71161652360215
2018-07-28,DUCK CREEK RD (STILLWATER),BRIDGE,MESSENGER RD,1953.0,1858.0,1810.0,1433.0,196,,180,,214,,0.94,0.01,0.04,0.0,0.0,0.04,-36.63635417959505,174.70637450471537
2018-07-30,SOMERSET RD,BRISTOL RD,FROST RD (HYDRANT RHS),7600.0,7024.0,6339.0,4833.0,800,,610,,759,,0.93,0.0,0.04,0.02,0.0,0.06,-36.913579153511066,174.74655424581462
2018-07-30,MT ALBERT RD (THREE KINGS) (CWC),AKARANA AVE,PARAU ST,18427.0,17583.0,16838.0,14108.0,1490,,1419,,1563,,0.95,0.0,0.02,0.01,0.0,0.03,-36.90615345557316,174.7464634809643
2018-07-30,RICHARDSON RD (MT ROSKILL),GLASS RD,MCKINNON ST,8946.0,8647.0,8806.0,6990.0,900,,754,,816,,0.95,0.0,0.03,0.02,0.0,0.04,-36.92334764784068,174.7417814113695
2018-07-30,RICHARDSON RD (OWAIRAKA),MAIORO ST (LHS),LABURNUM RD,15075.0,14730.0,14958.0,12777.0,1185,,1125,,1313,,0.97,0.0,0.01,0.01,0.0,0.02,-36.90567912708256,174.7215360946698
2018-07-30,WHITE SWAN RD,WIDTH CHANGE (POWERPOLE LHS),PASCOE ST,16649.0,15823.0,15284.0,12235.0,1508,,1238,1045.0,1579,,0.95,0.0,0.02,0.01,0.0,0.03,-36.914495127631355,174.72520279279541
2018-07-30,ST ANDREWS RD,QUENTIN AVE,SELWYN RD,5734.0,5200.0,4367.0,3365.0,630,,392,,695,,0.98,0.0,0.01,0.0,0.0,0.01,-36.90263653535083,174.76244370137434
2018-07-30,O'DONNELL AVE,PARKINSON AVE,RICHARDSON RD,2749.0,2637.0,2623.0,2090.0,372,,227,1200.0,259,1830.0,0.97,0.0,0.01,0.01,0.0,0.02,-36.89900642838465,174.71985986537828
2018-07-30,MT ALBERT RD (THREE KINGS) (CWC),FROST RD,MCCULLOUGH AVE,18142.0,16982.0,15485.0,12680.0,1673,,1467,,1727,,0.92,0.0,0.06,0.0,0.0,0.07,-36.90872583244659,174.75173011895947
2018-07-30,MT ALBERT RD (SANDRINGHAM),HUNTINGTREE AVE,KIWITEA ST,14943.0,14451.0,14509.0,11937.0,1180,,1196,,1304,,0.96,0.0,0.03,0.01,0.0,0.03,-36.89974422387876,174.73482522544128
2018-07-31,WILKS RD (EAST),ALPURT BRIDGE,EAST COAST RD,1830.0,1608.0,1183.0,920.0,245,,141,,274,,0.88,0.02,0.04,0.04,0.0,0.09,-36.65017008607435,174.66836551546933
2018-07-31,BAWDEN RD (RURAL),OREGON PARK,TOP RD,786.0,726.0,647.0,500.0,100,,71,,97,,0.9,0.02,0.03,0.04,0.0,0.07,-36.671774434693084,174.6620509785373
2018-07-31,MT EDEN RD,HUNTERS PARK DR,KINGSWAY,14890.0,14304.0,14202.0,11471.0,1257,,1278,,1349,,0.92,0.0,0.04,0.02,0.0,0.07,-36.90380923047012,174.75933936333323
2018-07-31,RICHARDSON RD (OWAIRAKA),VALONIA ST,NETHERTON ST,8828.0,8555.0,8708.0,7035.0,946,,749,,809,,0.94,0.0,0.01,0.04,0.0,0.05,-36.90247921049556,174.71967969062752
2018-07-31,WARREN AVE,MT ALBERT RD,HAYR RD,10003.0,9481.0,9195.0,7158.0,929,,888,1045.0,1091,,0.93,0.0,0.04,0.02,0.0,0.05,-36.91072670737337,174.75783705218325
2018-07-31,WHITE SWAN RD,KIMBER HALL AVE,GRIFFEN PARK RD (POWERPOLE LHS),14552.0,13970.0,13921.0,11108.0,1336,,1198,1045.0,1316,,0.87,0.0,0.02,0.03,0.0,0.05,-36.91899235667154,174.720263805614
2018-07-31,MESSENGER RD,DUCK CREEK RD 2,END,138.0,131.0,119.0,109.0,20,,19,1330.0,20,1500.0,0.94,0.02,0.02,0.01,0.0,0.03,-36.63331892220155,174.706206901031
2018-07-31,MT EDEN RD,GRAHAME BREED DR,MT ALBERT RD,15670.0,14986.0,14695.0,11856.0,1453,,1352,,1497,,0.78,0.0,0.18,0.02,0.0,0.21,-36.908217396364094,174.75868860554002
2018-08-01,STODDARD RD,MAIORO RD EXTN,DENIZE RD,15508.0,15051.0,15028.0,12786.0,1058,,1260,,1355,,0.95,0.0,0.03,0.01,0.0,0.04,-36.90198441593829,174.7239670539993
2018-08-01,RICHARDSON RD (OWAIRAKA),MCALISTER PL,MAY RD,19131.0,18180.0,17215.0,14392.0,1660,,1356,,1873,,0.95,0.0,0.03,0.01,0.0,0.04,-36.91448455759125,174.729647648112
2018-08-01,EDSEL ST 255 to 415 m,VITASOVICH AVE RAB,CATHERINE ST,11842.0,11368.0,11660.0,8706.0,991,,1319,945.0,1254,,0.92,0.0,0.04,0.02,0.0,0.07,-36.88177199778888,174.6336941995476
2018-08-01,LITTLEJOHN ST 0 to 461 m,HILLSBOROUGH RD,OLSEN AVE,2424.0,2437.0,2628.0,2310.0,240,,268,945.0,251,,0.94,0.0,0.02,0.01,0.0,0.03,-36.91766561176986,174.75366334007177
2018-08-01,MELROSE RD 64 to 361 m,MELROSE RD EAST,STAMFORD PARK RD,7342.0,7259.0,8199.0,5902.0,673,,790,945.0,871,,0.96,0.0,0.01,0.01,0.0,0.02,-36.91562888301406,174.75303298783183
2018-08-01,KARAKA ST (HELENSVILLE),COMMERCIAL RD,GARFIELD RD,789.0,721.0,658.0,445.0,146,,95,,137,,0.92,0.02,0.05,0.0,0.0,0.06,-36.67985737577893,174.4505464865078
2018-08-01,RICHARDSON RD (OWAIRAKA),MALCOLM ST,JOHN DAVIS RD,13334.0,13027.0,13239.0,11284.0,1130,,999,,1123,,0.97,0.0,0.01,0.01,0.0,0.02,-36.90818753648528,174.72383728615333
2018-08-01,MT ALBERT RD (THREE KINGS) (CWC),MT EDEN RD,ST ANDREWS RD,21753.0,20708.0,19990.0,16202.0,1778,,1693,,1875,,0.91,0.01,0.04,0.03,0.0,0.07,-36.909142835673876,174.75949554590213
2018-08-02,ALBANY EXPRESSWAY,TAWA DR,BUSH RD,29190.0,28435.0,28424.0,24675.0,2037,,2707,,2487,,0.92,0.01,0.02,0.02,0.01,0.06,-36.73429054161675,174.71000707539918
2018-08-02,WELLESLEY ST WEST,QUEEN ST,ELLIOT ST,7642.0,7350.0,7037.0,6201.0,538,,533,,641,,0.8,0.0,0.07,0.06,0.0,0.14,-36.850758452513,174.7640556227176
2018-08-02,GREAT NORTH RD (WAITAKERE),NORCROSS AVE (END ISLAND RHS),MCLEOD RD,23325.0,22176.0,21421.0,17187.0,1865,,1822,945.0,2065,,0.93,0.01,0.03,0.02,0.0,0.06,-36.881921781003086,174.6404857067937
2018-08-02,ALBANY EXPRESSWAY,COLISEUM DR,ALBANY HIGHWAY,21814.0,20735.0,19428.0,16648.0,1797,,1727,,1822,,0.9,0.01,0.04,0.03,0.01,0.07,-36.72854453827358,174.6996111779807
2018-08-02,MT ALBERT RD (THREE KINGS) (CWC),PAH RD,CROWN ST,25808.0,24674.0,24089.0,19587.0,1927,,1947,,2187,,0.92,0.01,0.03,0.02,0.0,0.05,-36.911013378891866,174.7713017019717
2018-08-02,PAH RD (EPSOM),FERNLEIGH AVE,OAK ST,20545.0,19660.0,18505.0,16386.0,1495,,1417,,1612,,0.95,0.01,0.02,0.01,0.0,0.04,-36.90870362322717,174.7702493416329
2018-08-02,MT ALBERT RD (THREE KINGS) (CWC),HILLSBOROUGH RD (LIGHTPOLE LHS),BUCKLEY RD,28280.0,27085.0,26668.0,21527.0,2286,,2173,,2338,,0.89,0.01,0.05,0.02,0.01,0.08,-36.909299658236215,174.76290007096696
2018-08-02,FREDERICK ST (HILLSBOROUGH),BELFAST ST,PALLISTER DR,2432.0,2198.0,1866.0,1356.0,332,,177,945.0,380,,0.98,0.0,0.01,0.0,0.0,0.01,-36.926002949982745,174.76036577887675
2018-08-03,PAREMOREMO RD,ELMORE RD,HARDENS LANE,3584.0,3352.0,3033.0,2514.0,393,,308,,338,,0.93,0.01,0.04,0.01,0.0,0.05,-36.75283549972505,174.6659042006862
2018-08-03,THE AVENUE (ALBANY),START OF WALL (#107),URBAN-RURAL,4864.0,4602.0,4295.0,3601.0,474,,385,,446,,0.95,0.01,0.02,0.01,0.0,0.03,-36.72821076091365,174.68314299440618
2018-08-03,LIBRARY LANE,STATE HIGHWAY 17,ALBANY HIGHWAY,2321.0,2031.0,1589.0,1021.0,176,,168,,472,,0.94,0.0,0.04,0.0,0.0,0.04,-36.72763562353754,174.69698206686755
2018-08-03,ALBANY EXPRESSWAY,GILLS RD,THE AVENUE,21166.0,20043.0,18964.0,15511.0,1604,,1710,,1895,,0.94,0.01,0.03,0.01,0.0,0.05,-36.72278988811191,174.69229583275919
2018-08-04,BUSH RD (ALBANY),BRIDGE (1ST ABUTMENT),ROSEDALE RD,18320.0,16313.0,12242.0,10349.0,1779,,1451,,1708,,0.95,0.0,0.02,0.02,0.0,0.04,-36.737965187329365,174.70392902462322
2018-08-04,PAUL MATTHEWS RD,OMEGA ST,SATURN PL,17599.0,14525.0,8160.0,5522.0,1862,,1398,,1535,,0.87,0.01,0.08,0.02,0.01,0.12,-36.750816982729404,174.71032905035509
2018-08-04,BUSH RD (ALBANY),CEBEL PL,ROSEDALE PARK RD,19829.0,17436.0,13366.0,9543.0,2212,,1539,,1553,,0.86,0.0,0.02,0.04,0.01,0.07,-36.74972616193471,174.70657491915554
2018-08-07,MCKENZIE RD (MANGERE),WALMSLEY RD,CORONATION RD RAB,17333.0,16556.0,16074.0,13150.0,1390,,1317,,1394,,0.91,0.01,0.06,0.01,0.0,0.08,-36.95334403404903,174.79145241731177
2018-08-07,NORMAN LESSER DR,ISHERWOOD PL,TAITOKERAU WAY,2222.0,2158.0,2141.0,1856.0,222,,225,1200.0,279,1830.0,0.94,0.0,0.02,0.03,0.0,0.05,-36.87886572228928,174.83931265099682
2018-08-07,HENDERSON VALLEY RD,HICKORY AVE,KEELING RD,19037.0,17509.0,14891.0,12489.0,1583,,1494,945.0,1733,,0.93,0.01,0.03,0.02,0.01,0.06,-36.885095793028306,174.6286034474223
2018-08-07,CLAUDE AVE,PORTAGE RD,PARK AVE,7073.0,6428.0,5551.0,4076.0,888,,467,,911,,0.96,0.0,0.03,0.0,0.0,0.04,-36.97918297986827,174.83349043493112
2018-08-07,NIHILL CRES,ATKIN AVE,AOTEA ST,1877.0,1778.0,1569.0,1494.0,360,,175,1200.0,229,1830.0,0.94,0.0,0.03,0.01,0.0,0.04,-36.852194704364855,174.82825389118406
2018-08-07,STURGES RD,SPENCE RD,PALOMINO DR RAB,11749.0,11302.0,10946.0,9425.0,961,,871,,1112,,0.97,0.0,0.02,0.01,0.0,0.02,-36.88050863480603,174.61666872559618
2018-08-07,BEACH RD (MILFORD),COMMODORE PARRY RD,RAHOPARA RD,9063.0,8353.0,6767.0,6386.0,1148,,685,,1025,,0.95,0.0,0.01,0.02,0.0,0.03,-36.76479489169379,174.76538897190477
2018-08-07,NGAIO ST (ORAKEI),COATES AVE,RAUTARA ST,325.0,307.0,292.0,231.0,55,,32,1200.0,59,1830.0,0.95,0.0,0.02,0.01,0.0,0.03,-36.86030225702819,174.81914827313886
2018-08-07,INGA RD,OMANA RD,COMMODORE PARRY RD,9764.0,9085.0,7570.0,7209.0,1246,,792,,1114,,0.94,0.0,0.02,0.01,0.0,0.03,-36.76581138030501,174.76491933920838
2018-08-07,FAVONA RD,HARANIA AVE,FORBES RD,26575.0,24063.0,20626.0,14941.0,2003,,1876,,2263,,0.9,0.01,0.08,0.01,0.01,0.09,-36.94867501966867,174.80988357587577
2018-08-07,ROYAL RD,KEMP RD,LAWSON CREEK ST,7042.0,6796.0,6600.0,5758.0,709,,589,,682,,0.95,0.01,0.04,0.01,0.0,0.04,-36.83119897045277,174.61306252607457
2018-08-07,MCKINSTRY AVE,CRANMERE CRES,PIKE PL,4351.0,4248.0,4166.0,3812.0,462,,329,,464,,0.96,0.0,0.03,0.0,0.0,0.04,-36.962709565818784,174.80804806159387
2018-08-07,FERNDOWN AVE,CARINGBAH DR,NARADA PL,8175.0,7407.0,6151.0,4819.0,1053,,532,,1076,,0.96,0.0,0.04,0.0,0.0,0.04,-36.9820201088135,174.83653573568864
2018-08-07,FERNDOWN AVE,CHANTELLE PL,HILLCREST RD,7832.0,7146.0,6031.0,4830.0,1038,,510,,1012,,0.96,0.0,0.03,0.0,0.0,0.04,-36.98420396294329,174.83927342062827
2018-08-07,SIMPSON RD,BABICH RD,LAKE PANORAMA DR,3017.0,2773.0,2298.0,2029.0,333,,212,,343,,0.92,0.01,0.05,0.01,0.0,0.06,-36.88007555242937,174.59804539428274
